completion_date,company_alias_name,company_alias_id,assigned_by_email,notified_contacts,product_name,product_item_number,task_assigned_date,task_assignees,task_status,days_open,task_id
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-06-2022,Company-User-Individual@supersellerllc.com,Not Started,169,4 554
11-22-2021,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-22-2021,Company-User-Individual@supersellerllc.com,Completed,0,1 024
12-15-2021,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),12-15-2021,"General Management,Sales",Completed,0,1 139
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),12-15-2021,"General Management,Sales",Closed,61,1 147
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-08-2022,Company-User-Individual@supersellerllc.com,In Progress,440,1 157
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-08-2022,Company-User-Individual@supersellerllc.com,In Progress,440,1 159
05-10-2021,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),05-10-2021,Company-User-Individual@supersellerllc.com,Completed,0,553
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),05-19-2021,Company-User-Individual@supersellerllc.com,Closed,20,572
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Eyelet Popover Mini Dress,429478,02-13-2023,Company-User-Individual@supersellerllc.com,Not Started,70,5 552
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-13-2023,Company-User-Individual@supersellerllc.com,Not Started,70,5 553
11-03-2021,SuperCar,132435,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy.api@test80.com,ludmila.nesvitiy.api@test80.com,ludmila.nesvitiy+1@test80.com,ludmila.nesvitiy@test80.com",(blank),(blank),11-03-2021,"General Management,Customer Service,Distribution",Completed,0,905
(blank),SuperCar,132435,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy.api@test80.com,(blank),(blank),11-03-2021,"Distribution,Customer Service",In Progress,537,916
(blank),TARA,4651,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy@test21.com,ludmila.nesvitiy@test21.com,ludmila.nesvitiy+2@test21.com",(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Closed,173,704
(blank),TARA,4651,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test21.com,TARA,Tara1,08-25-2021,(blank),Waiting for Connection...,607,675
(blank),TARA,4651,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test21.com,TARA,Tara1,08-25-2021,(blank),Waiting for Connection...,607,676
(blank),TARA,4651,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test21.com,TARA,Tara1,08-25-2021,ludmila.nesvitiy@test21.com,Not Started,607,674
(blank),TestVendor,TestVendor123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+10@test251.com,TestVendor,TestVendor,02-06-2023,General Management,Waiting for Connection...,77,5 546
(blank),TestVendor,TestVendor123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+10@test251.com,TestVendor,TestVendor,02-06-2023,General Management,Waiting for Connection...,77,5 547
(blank),"WestPoint Home, Inc.",1243,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo5.com,Vellux Plush Micro Mink Blanket,417520,04-19-2021,user@costcodemo5.com,Not Started,735,495
(blank),"WestPoint Home, Inc.",1243,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo5.com,Vellux Sheared Mink Blanket,417521,04-19-2021,user@costcodemo5.com,Not Started,735,496
(blank),"WestPoint Home, Inc.",1243,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo5.com,Vellux Plush Lux Blanket,417522,04-19-2021,user@costcodemo5.com,Not Started,735,494
(blank),"WestPoint Home, Inc.",1243,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo5.com,(blank),(blank),05-13-2022,"Sales,General Management",Not Started,346,2 999
(blank),Wolf,133324,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test31.com,(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Closed,173,705
